"HL2",1999,-1.71223278210713,0.345503425054031
"HL2",2000,0.0800577834823989,0.757130927687466
"HL2",2001,0.864532112776791,2.27082087979996
"HL2",2002,-1.07517437880521,-0.668087776834824
"HL2",2003,0.0376830245695067,1.38706988002467
"HL2",2004,1.07976493834728,1.33997254623962
"HL2",2005,0.864622855468219,-0.433621860527864
"HL2",2006,-0.00872631201320649,-0.0424803226026677
"HL2",2007,0.66652368670538,0.321689678488883
"HL2",2008,-0.150852139156876,-0.496046056042035
"HL2",2009,0.166479322261634,-0.109147416306482
"HL2",2010,-0.317841905365001,-0.439045408356623
"HL2",2011,2.32843770507949,-0.967987006092062
"HL2",2012,-1.15860883749682,-1.45663054060419
"HL2",2013,-0.616022349491928,-0.821081871909868
"HL2",2014,0.166481733335004,0.220040649559119
"HL2",2015,-1.21512445758954,-1.20809972757714
"HL2",2016,-0.814246033466761,-0.838535149703863
"HL2",2017,-0.339845828688374,0.0129224452294129
"HL2",2018,-0.471127804012561,-0.694663213041451
"HL2",2019,0.110648907270271,-0.230165045611823
